OrderID,ProductName,Discount,Sales,Profit,Quantity,SubCategory
AZ-2014-325624,"OFS-Boston Markers, Easy-Erase",0,$53.00,$5.00,2,Art
AZ-2014-325624,"OFS-Kraft Business Envelopes, Recycled",0,$38.00,$18.00,2,Envelopes
AZ-2014-325624,"OFS-OIC Push Pins, 12 Pack",0,$43.00,$18.00,3,Fasteners
AZ-2014-325624,"TECH-Canon Fax and Copier, Digital",0,$764.00,$84.00,4,Copiers
AZ-2014-9876866,"OFS-BIC Markers, Water Color",0,$59.00,$21.00,2,Art
AZ-2014-9876866,"OFS-Acco Binding Machine, Durable",0,$210.00,$50.00,4,Binders
AZ-2014-9876866,"OFS-Cardinal Binding Machine, Durable",0,$154.00,$54.00,3,Binders
AZ-2014-9876866,"OFS-Ibico Binding Machine, Durable",0,$53.00,$24.00,1,Binders
AZ-2014-9876866,"OFS-Ibico Hole Reinforcements, Clear",0,$26.00,$10.00,4,Binders
AZ-2014-9876866,"OFS-Fellowes Lockers, Blue",0.1,"$1,120.00",$199.00,6,Storage
AZ-2014-9876866,"OFS-Stiletto Ruler, High Speed",0,$45.00,$6.00,3,Supplies
AZ-2014-9876866,"TECH-Memorex Memory Card, USB",0,$307.00,$74.00,3,Accessories
AZ-2014-5202108,"OFS-Eldon Box, Industrial",0.1,$19.00,$6.00,2,Storage
AZ-2014-5202108,"OFS-Tenex Lockers, Industrial",0.1,$184.00,$37.00,1,Storage
AZ-2014-6950700,"TECH-Canon Ink, High-Speed",0,$291.00,$93.00,2,Copiers
AZ-2014-6626996,"TECH-SanDisk Router, Programmable",0,$774.00,$170.00,3,Accessories
AZ-2014-5335130,"OFS-Advantus Paper Clips, Assorted Sizes",0,$80.00,$12.00,7,Fasteners
BN-2014-5799987,"OFS-BIC Sketch Pad, Fluorescent",0.5,$75.00,-$25.00,3,Art
BN-2014-5799987,"OFS-Sanford Pens, Blue",0.5,$17.00,-$9.00,3,Art
AZ-2014-2853843,"OFS-Boston Sketch Pad, Blue",0,$194.00,$84.00,4,Art
AZ-2014-1308209,"OFS-Boston Pens, Blue",0,$43.00,$1.00,3,Art
AZ-2014-1308209,"OFS-Eldon File Cart, Single Width",0.1,$809.00,$296.00,7,Storage
AZ-2014-221897,"OFS-Stockwell Rubber Bands, Metal",0,$50.00,$24.00,3,Fasteners
AZ-2014-6883963,"FUR-Eldon Door Stop, Erganomic",0,$341.00,$44.00,7,Furnishings
AZ-2014-1043314,"FUR-Eldon Light Bulb, Erganomic",0,$48.00,$6.00,2,Furnishings
AZ-2014-6883963,"OFS-Binney & Smith Markers, Easy-Erase",0,$171.00,$68.00,7,Art
AZ-2014-1043314,"OFS-Wilson Jones Binder, Durable",0,$29.00,$1.00,2,Binders
AZ-2014-1043314,"OFS-Novimex Legal Exhibit Labels, 5000 Label Set",0,$22.00,$3.00,2,Labels
AZ-2014-4789346,"FUR-Rubbermaid Clock, Duo Pack",0,$100.00,$16.00,2,Furnishings
AZ-2014-5829110,"OFS-Smead Lockers, Single Width",0.1,"$1,429.00",$555.00,8,Storage
AZ-2014-5829110,"OFS-Smead Shelving, Blue",0.1,$88.00,$20.00,2,Storage
AZ-2014-5688152,"OFS-Jiffy Interoffice Envelope, Recycled",0,$271.00,$73.00,6,Envelopes
AZ-2014-5688152,"OFS-Smead Trays, Single Width",0,$49.00,$16.00,1,Storage
AZ-2014-6597356,"FUR-Safco Floating Shelf Set, Pine",0,$594.00,$89.00,3,Bookcases
AZ-2014-9952627,"OFS-Cuisinart Stove, White",0,$536.00,$91.00,1,Appliances
AZ-2014-9952627,"OFS-Elite Letter Opener, Easy Grip",0,$137.00,$5.00,5,Supplies
AZ-2014-9952627,"TECH-Canon Wireless Fax, Laser",0,$757.00,$371.00,2,Copiers
AZ-2014-7447666,"FUR-Chromcraft Conference Table, with Bottom Storage",0,"$4,363.00",$305.00,5,Tables
AZ-2014-6650288,"OFS-Cameo Clasp Envelope, with clear poly window",0,$78.00,$28.00,6,Envelopes
AZ-2014-7447666,"TECH-Samsung Signal Booster, Full Size",0,$414.00,$199.00,3,Phones
AZ-2014-9821147,"OFS-Kraft Clasp Envelope, Set of 50",0,$36.00,$0.00,4,Envelopes
AZ-2014-4255691,"OFS-Rogers Trays, Blue",0.1,$333.00,$74.00,6,Storage
AZ-2014-4255691,"OFS-Fiskars Shears, High Speed",0,$238.00,$117.00,5,Supplies
AZ-2014-8916168,"OFS-Advantus Push Pins, Assorted Sizes",0,$36.00,$7.00,3,Fasteners
AZ-2014-2413956,"OFS-Ames Business Envelopes, Recycled",0,$67.00,$26.00,5,Envelopes
AZ-2014-8687924,"OFS-BIC Sketch Pad, Easy-Erase",0,$147.00,$73.00,3,Art
AZ-2014-8687924,"OFS-Xerox Memo Slips, 8.5 x 11",0,$53.00,$5.00,3,Paper
AZ-2014-8687924,"TECH-Okidata Phone, White",0,$171.00,$2.00,2,Machines
AZ-2014-6714214,"OFS-Elite Ruler, Serrated",0,$32.00,$6.00,3,Supplies
AZ-2014-8536659,"TECH-Apple Signal Booster, Cordless",0,$977.00,$244.00,7,Phones
AZ-2014-2446526,"OFS-Rogers Shelving, Wire Frame",0.1,$55.00,$13.00,1,Storage
AZ-2014-2446526,"TECH-Panasonic Calculator, Durable",0.1,$181.00,$8.00,4,Machines
AZ-2014-2805092,"FUR-Office Star Executive Leather Armchair, Black",0.1,"$1,683.00",-$56.00,4,Chairs
AZ-2014-2805092,"OFS-Fellowes Lockers, Wire Frame",0.1,$557.00,$217.00,3,Storage
AZ-2014-208875,"FUR-Ikea Stackable Bookrack, Mobile",0,$876.00,$420.00,7,Bookcases
AZ-2014-208875,"FUR-Tenex Light Bulb, Black",0,$19.00,$6.00,1,Furnishings
AZ-2014-208875,"OFS-Stanley Sketch Pad, Easy-Erase",0,$134.00,$25.00,3,Art
AZ-2014-208875,"OFS-Tenex Trays, Single Width",0.4,$98.00,-$3.00,3,Storage
AZ-2014-9423386,"OFS-Acco Binder Covers, Clear",0,$26.00,$11.00,2,Binders
AZ-2014-9423386,"OFS-Eldon Box, Wire Frame",0,$19.00,$6.00,2,Storage
AZ-2014-9423386,"TECH-Brother Fax and Copier, Color",0,$579.00,$139.00,3,Copiers
AZ-2014-7702774,"OFS-Binney & Smith Pencil Sharpener, Fluorescent",0,$27.00,$1.00,1,Art
AZ-2014-7702774,"OFS-Sanford Markers, Fluorescent",0,$74.00,$29.00,3,Art
AZ-2014-7702774,"OFS-Xerox Cards & Envelopes, Premium",0,$180.00,$54.00,4,Paper
AZ-2014-7702774,"TECH-Okidata Inkjet, Durable",0.15,"$1,063.00",-$175.00,4,Machines
AZ-2014-7893156,"FUR-Ikea Library with Doors, Metal",0.5,$544.00,-$152.00,3,Bookcases
AZ-2014-8101198,"FUR-Bush Classic Bookcase, Metal",0.1,$742.00,$198.00,2,Bookcases
AZ-2014-8101198,"OFS-Wilson Jones Hole Reinforcements, Clear",0.1,$14.00,$0.00,4,Binders
AZ-2014-8101198,"OFS-Harbour Creations Legal Exhibit Labels, Alphabetical",0.1,$87.00,$32.00,9,Labels
AZ-2014-1805424,"OFS-Ibico Hole Reinforcements, Recycled",0,$22.00,$7.00,3,Binders
AZ-2014-1805424,"OFS-Smead Legal Exhibit Labels, 5000 Label Set",0,$34.00,$6.00,3,Labels
AZ-2014-8101198,"TECH-Epson Printer, Red",0.1,$935.00,$114.00,4,Machines
AZ-2014-6526295,"OFS-Eldon Trays, Single Width",0.1,$43.00,$11.00,1,Storage
AZ-2014-2857176,"OFS-KitchenAid Toaster, White",0,$250.00,$100.00,3,Appliances
AZ-2014-2857176,"OFS-Kleencut Scissors, Serrated",0,$57.00,$5.00,3,Supplies
AZ-2014-1353698,"OFS-Cardinal Binding Machine, Durable",0,$461.00,$161.00,9,Binders
AZ-2014-1466197,"OFS-KitchenAid Blender, Silver",0.1,$267.00,$74.00,3,Appliances
AZ-2014-1466197,"OFS-Avery Shipping Labels, 5000 Label Set",0,$61.00,$23.00,5,Labels
AZ-2014-2277609,"OFS-Eldon File Cart, Industrial",0.1,$806.00,$18.00,7,Storage
AZ-2014-1466197,"TECH-Logitech Mouse, Bluetooth",0,$146.00,$66.00,5,Accessories
AZ-2014-2277609,"TECH-Enermax Keyboard, Erganomic",0,$163.00,$81.00,2,Accessories
AZ-2014-2277609,"TECH-Panasonic Inkjet, Wireless",0,$624.00,$44.00,2,Machines
AZ-2014-6552559,"OFS-BIC Markers, Fluorescent",0,$138.00,$11.00,5,Art
AZ-2014-6552559,"OFS-BIC Sketch Pad, Water Color",0,$156.00,$23.00,3,Art
AZ-2014-6552559,"TECH-Konica Inkjet, White",0.1,$559.00,$174.00,2,Machines
AZ-2014-9575428,"FUR-Advantus Stacking Tray, Durable",0,$264.00,$71.00,10,Furnishings
AZ-2014-9575428,"FUR-Deflect-O Photo Frame, Durable",0,$147.00,$21.00,3,Furnishings
AZ-2014-6764855,"OFS-Binney & Smith Markers, Water Color",0,$27.00,$5.00,1,Art
AZ-2014-6764855,"OFS-Wilson Jones Hole Reinforcements, Clear",0,$32.00,$3.00,8,Binders
AZ-2014-6764855,"OFS-Smead Color Coded Labels, Adjustable",0,$55.00,$12.00,5,Labels
AZ-2014-9575428,"OFS-Acco Hole Reinforcements, Durable",0,$16.00,$8.00,2,Binders
AZ-2014-6764855,"TECH-Enermax Keyboard, Erganomic",0,$163.00,$81.00,2,Accessories
AZ-2014-186386,"TECH-Apple Audio Dock, Full Size",0,$841.00,$76.00,5,Phones
AZ-2014-9575428,"TECH-Okidata Receipt Printer, Red",0.1,$648.00,$50.00,6,Machines
AZ-2014-9575428,"TECH-Apple Speaker Phone, Full Size",0.1,$336.00,$123.00,3,Phones
AZ-2014-6264387,"FUR-Ikea 3-Shelf Cabinet, Pine",0.5,$359.00,-$338.00,5,Bookcases
AZ-2014-6264387,"OFS-Rogers Shelving, Blue",0.5,$93.00,-$84.00,3,Storage
AZ-2014-6264387,"TECH-Belkin Memory Card, Erganomic",0.5,$169.00,$0.00,3,Accessories
AZ-2014-2748286,"TECH-Belkin Mouse, Erganomic",0,$116.00,$20.00,3,Accessories
AZ-2014-2748286,"TECH-Canon Personal Copier, High-Speed",0,$846.00,$228.00,6,Copiers
AZ-2014-2748286,"TECH-Cisco Headset, VoIP",0.1,$159.00,-$11.00,2,Phones
AZ-2014-8090092,"OFS-Hamilton Beach Blender, Black",0,$352.00,$18.00,5,Appliances
AZ-2014-8090092,"OFS-Smead Trays, Industrial",0,$147.00,$48.00,3,Storage
AZ-2014-2638814,"OFS-Cardinal Binder, Recycled",0,$57.00,$12.00,4,Binders
AZ-2014-8498328,"TECH-Enermax Keyboard, USB",0.1,$226.00,$58.00,3,Accessories
AZ-2014-313741,"FUR-Sauder Corner Shelving, Mobile",0,$449.00,$135.00,3,Bookcases
AZ-2014-313741,"OFS-Acco Binding Machine, Recycled",0,$103.00,$26.00,2,Binders
AZ-2014-7437787,"FUR-Eldon Stacking Tray, Duo Pack",0,$221.00,$26.00,7,Furnishings
AZ-2014-7437787,"FUR-Rubbermaid Clock, Duo Pack",0,$201.00,$32.00,4,Furnishings
AZ-2014-5429592,"OFS-Stanley Highlighters, Fluorescent",0,$32.00,$12.00,2,Art
AZ-2014-7437787,"TECH-HP Fax and Copier, Digital",0,$173.00,$86.00,1,Copiers
AZ-2014-7437787,"TECH-Apple Office Telephone, VoIP",0.4,$196.00,-$7.00,5,Phones
AZ-2014-7142751,"FUR-Tenex Clock, Black",0.3,$176.00,-$13.00,5,Furnishings
AZ-2014-7142751,"OFS-SanDisk Memo Slips, Multicolor",0,$55.00,$3.00,3,Paper
AZ-2014-5722842,"OFS-Sanford Markers, Water Color",0,$106.00,$9.00,4,Art
AZ-2014-5722842,"OFS-Ibico Index Tab, Durable",0,$28.00,$12.00,3,Binders
AZ-2014-5722842,"OFS-Ames Clasp Envelope, Set of 50",0,$22.00,$10.00,3,Envelopes
AZ-2014-5722842,"OFS-Stockwell Push Pins, Assorted Sizes",0,$46.00,$20.00,4,Fasteners
AZ-2014-5722842,"OFS-Xerox Parchment Paper, Premium",0,$40.00,$13.00,3,Paper
AZ-2014-5887026,"TECH-Sharp Wireless Fax, Color",0,"$1,429.00",$472.00,4,Copiers
BN-2014-5914359,"OFS-Rogers Lockers, Blue",0.1,$381.00,-$13.00,2,Storage
BN-2014-8266627,"TECH-Epson Inkjet, Wireless",0.4,$925.00,-$447.00,5,Machines
AZ-2014-8203998,"FUR-Deflect-O Photo Frame, Erganomic",0,$152.00,$23.00,3,Furnishings
AZ-2014-7873209,"FUR-Eldon Light Bulb, Duo Pack",0.3,$53.00,$8.00,3,Furnishings
AZ-2014-8203998,"OFS-Acco Hole Reinforcements, Durable",0,$24.00,$11.00,3,Binders
AZ-2014-3811134,"OFS-Sanford Pens, Easy-Erase",0,$23.00,$5.00,2,Art
AZ-2014-3811134,"OFS-Novimex Color Coded Labels, Laser Printer Compatible",0,$112.00,$27.00,9,Labels
AZ-2014-3811134,"TECH-Enermax Flash Drive, Bluetooth",0,$291.00,$93.00,7,Accessories
AZ-2014-5196501,"OFS-Harbour Creations Removable Labels, Adjustable",0,$43.00,$17.00,4,Labels
BN-2014-4149729,"FUR-Tenex Door Stop, Durable",0.6,$131.00,-$154.00,8,Furnishings
AZ-2014-423825,"OFS-Binney & Smith Highlighters, Fluorescent",0,$54.00,$4.00,3,Art
BN-2014-4149729,"OFS-BIC Pens, Fluorescent",0.5,$16.00,-$5.00,2,Art
BN-2014-4149729,"OFS-Binney & Smith Pens, Easy-Erase",0.5,$43.00,-$43.00,7,Art
AZ-2014-3848321,"TECH-Enermax Keyboard, Programmable",0,$170.00,$73.00,2,Accessories
AZ-2014-4923095,"FUR-Barricks Round Table, Adjustable Height",0.35,"$2,292.00","-$1,128.00",7,Tables
AZ-2014-4923095,"OFS-Sanford Pens, Blue",0,$67.00,$16.00,6,Art
AZ-2014-2533893,"OFS-Hamilton Beach Coffee Grinder, Red",0.1,$154.00,$3.00,4,Appliances
AZ-2014-1555448,"OFS-Tenex Trays, Single Width",0.1,$98.00,$30.00,2,Storage
AZ-2014-240841,"FUR-SAFCO Swivel Stool, Black",0.1,$298.00,$86.00,2,Chairs
BN-2014-7420129,"TECH-Motorola Office Telephone, with Caller ID",0.15,$427.00,-$50.00,7,Phones
BN-2014-2116035,"OFS-Eaton Cards & Envelopes, Recycled",0.5,$45.00,$0.00,2,Paper
BN-2014-2116035,"OFS-Eldon File Cart, Industrial",0.5,$192.00,-$146.00,3,Storage
AZ-2014-5667627,"OFS-Stanley Highlighters, Fluorescent",0,$112.00,$41.00,7,Art
BN-2014-4240139,"FUR-Harbour Creations Chairmat, Black",0.6,$83.00,-$81.00,3,Chairs
AZ-2014-7114093,"OFS-Avery Shipping Labels, Adjustable",0,$29.00,$10.00,3,Labels
AZ-2014-4039650,"TECH-Okidata Printer, Red",0,"$1,860.00",$18.00,7,Machines
AZ-2014-986540,"OFS-Enermax Parchment Paper, Multicolor",0,$118.00,$35.00,7,Paper
AZ-2014-986540,"OFS-Eldon File Cart, Single Width",0.1,$462.00,$169.00,4,Storage
AZ-2014-8912005,"FUR-Office Star Executive Leather Armchair, Adjustable",0.1,"$2,115.00",$23.00,5,Chairs
AZ-2014-3031109,"OFS-Avery Shipping Labels, 5000 Label Set",0,$37.00,$14.00,3,Labels
AZ-2014-8912005,"OFS-Boston Pencil Sharpener, Easy-Erase",0,$121.00,$19.00,4,Art
AZ-2014-8912005,"OFS-Cardinal 3-Hole Punch, Recycled",0,$146.00,$42.00,5,Binders
BN-2014-8981319,"FUR-Tenex Stacking Tray, Black",0.3,$35.00,-$8.00,2,Furnishings
BN-2014-8981319,"OFS-Breville Refrigerator, Silver",0,"$1,560.00",$421.00,3,Appliances
BN-2014-8981319,"OFS-Boston Markers, Easy-Erase",0,$133.00,$12.00,5,Art
AZ-2014-5010364,"OFS-Sanford Markers, Easy-Erase",0,$71.00,$1.00,3,Art
AZ-2014-1785806,"OFS-Boston Markers, Easy-Erase",0,$133.00,$12.00,5,Art
AZ-2014-1785806,"OFS-Rogers File Cart, Industrial",0.1,"$1,020.00",$79.00,8,Storage
BN-2014-4787383,"OFS-Cardinal Binding Machine, Recycled",0.5,$100.00,-$58.00,4,Binders
AZ-2014-1223291,"TECH-Konica Printer, Red",0,$530.00,$238.00,2,Machines
BN-2014-4787383,"TECH-Cisco Audio Dock, Full Size",0.65,$193.00,-$275.00,3,Phones
AZ-2014-8648912,"FUR-Safco Stackable Bookrack, Mobile",0.1,$268.00,$6.00,2,Bookcases
AZ-2014-9794319,"OFS-Stanley Highlighters, Easy-Erase",0,$60.00,$21.00,4,Art
AZ-2014-9794319,"OFS-Ibico Binder, Durable",0,$17.00,$0.00,1,Binders
BN-2014-7502802,"OFS-Tenex Folders, Blue",0.4,$28.00,-$3.00,2,Storage
AZ-2014-9794319,"TECH-Enermax Mouse, Programmable",0,$125.00,$0.00,3,Accessories
AZ-2014-8737214,"OFS-Cameo Peel and Seal, Set of 50",0,$42.00,$7.00,2,Envelopes
BN-2014-2311123,"FUR-Barricks Conference Table, with Bottom Storage",0.5,"$1,361.00",-$980.00,3,Tables
BN-2014-2311123,"TECH-Nokia Headset, Cordless",0.4,$137.00,-$41.00,3,Phones
AZ-2014-2194395,"TECH-Memorex Memory Card, Erganomic",0,$801.00,$144.00,8,Accessories
AZ-2014-8770825,"OFS-Boston Markers, Fluorescent",0,$83.00,$12.00,3,Art
BN-2014-8840192,"FUR-Advantus Frame, Black",0.6,$89.00,-$89.00,2,Furnishings
BN-2014-8840192,"OFS-Advantus Clamps, Metal",0.5,$19.00,-$2.00,2,Fasteners
BN-2014-8840192,"TECH-Samsung Speaker Phone, Full Size",0.5,$249.00,-$130.00,4,Phones
AZ-2014-6013408,"TECH-Samsung Audio Dock, Cordless",0,$339.00,$61.00,2,Phones
AZ-2014-9229911,"FUR-Sauder 3-Shelf Cabinet, Metal",0.1,$598.00,$166.00,4,Bookcases
AZ-2014-9229911,"FUR-Eldon Frame, Durable",0,$227.00,$59.00,2,Furnishings
AZ-2014-1647261,"OFS-Kraft Manila Envelope, Recycled",0,$76.00,$14.00,3,Envelopes
AZ-2014-1647261,"OFS-Stockwell Paper Clips, Bulk Pack",0,$68.00,$33.00,5,Fasteners
AZ-2014-9229911,"OFS-Cardinal Index Tab, Clear",0,$22.00,$8.00,3,Binders
AZ-2014-9229911,"OFS-Harbour Creations Round Labels, 5000 Label Set",0,$29.00,$11.00,4,Labels
AZ-2014-9229911,"OFS-Smead Color Coded Labels, 5000 Label Set",0,$27.00,$5.00,2,Labels
AZ-2014-7363418,"OFS-Cardinal Binding Machine, Clear",0.1,$222.00,$74.00,5,Binders
AZ-2014-7363418,"OFS-Tenex File Cart, Single Width",0.2,$215.00,-$30.00,2,Storage
AZ-2014-2088036,"OFS-Cameo Business Envelopes, Set of 50",0,$61.00,$25.00,3,Envelopes
AZ-2014-381698,"FUR-Safco Floating Shelf Set, Mobile",0.1,$717.00,$16.00,4,Bookcases
AZ-2014-7156514,"OFS-Fiskars Trimmer, High Speed",0,$85.00,$13.00,2,Supplies
AZ-2014-4281843,"OFS-Advantus Clamps, 12 Pack",0.5,$19.00,-$13.00,2,Fasteners
AZ-2014-3302938,"OFS-Ibico Binding Machine, Recycled",0.5,$78.00,-$50.00,3,Binders
AZ-2014-3302938,"OFS-Accos Clamps, Metal",0.5,$29.00,-$6.00,3,Fasteners
BN-2014-2056771,"FUR-Advantus Clock, Erganomic",0.3,$140.00,-$58.00,4,Furnishings
AZ-2014-4704527,"OFS-Boston Markers, Water Color",0,$148.00,$0.00,5,Art
AZ-2014-4704527,"OFS-Stanley Sketch Pad, Fluorescent",0,$183.00,$29.00,4,Art
AZ-2014-4704527,"OFS-Novimex Color Coded Labels, 5000 Label Set",0,$38.00,$11.00,3,Labels
AZ-2014-4704527,"OFS-Kleencut Scissors, High Speed",0,$22.00,$7.00,1,Supplies
BN-2014-9493182,"FUR-Advantus Stacking Tray, Erganomic",0.4,$30.00,-$5.00,2,Furnishings
AZ-2014-655850,"OFS-Binney & Smith Sketch Pad, Blue",0,$139.00,$36.00,3,Art
AZ-2014-5554789,"OFS-Hon Shipping Labels, 5000 Label Set",0,$82.00,$39.00,7,Labels
AZ-2014-3840915,"OFS-BIC Markers, Easy-Erase",0,$134.00,$37.00,5,Art
AZ-2014-5554789,"TECH-StarTech Phone, White",0,$219.00,$90.00,3,Machines
AZ-2014-3840915,"TECH-Logitech Router, USB",0,"$1,733.00",$208.00,7,Accessories
AZ-2014-944918,"FUR-Hon Training Table, Fully Assembled",0.35,$869.00,$67.00,4,Tables
BN-2014-6943244,"OFS-Cardinal Index Tab, Economy",0.5,$13.00,-$1.00,3,Binders
AZ-2014-8492621,"OFS-Hamilton Beach Microwave, White",0.1,$253.00,-$11.00,1,Appliances
AZ-2014-2926551,"OFS-Stockwell Staples, Assorted Sizes",0,$25.00,$11.00,3,Fasteners
AZ-2014-8492621,"TECH-Motorola Smart Phone, with Caller ID",0,"$3,873.00",$891.00,6,Phones
AZ-2014-3184977,"OFS-Wilson Jones 3-Hole Punch, Durable",0,$59.00,$12.00,2,Binders
AZ-2014-3184977,"OFS-Rogers Box, Wire Frame",0.1,$41.00,$1.00,2,Storage
AZ-2014-3184977,"TECH-Canon Ink, High-Speed",0.15,$371.00,$74.00,3,Copiers
AZ-2014-5857850,"FUR-Office Star Chairmat, Red",0.2,$316.00,$79.00,6,Chairs
AZ-2014-5857850,"FUR-Bevis Computer Table, Fully Assembled",0.45,"$1,632.00",-$505.00,6,Tables
AZ-2014-9292431,"FUR-Tenex Clock, Erganomic",0,$342.00,$154.00,7,Furnishings
AZ-2014-5857850,"OFS-Kraft Interoffice Envelope, Security-Tint",0.1,$133.00,$0.00,3,Envelopes
AZ-2014-2188891,"OFS-Acco Binder, Durable",0,$67.00,$19.00,4,Binders
AZ-2014-4484783,"TECH-Nokia Audio Dock, VoIP",0,"$1,335.00",$374.00,8,Phones
BN-2014-2088809,"OFS-Sanford Pencil Sharpener, Water Color",0.5,$44.00,-$34.00,3,Art
BN-2014-2088809,"OFS-Hon Legal Exhibit Labels, 5000 Label Set",0.5,$17.00,-$11.00,3,Labels
BN-2014-2088809,"OFS-Smead Lockers, Single Width",0.6,$556.00,-$209.00,7,Storage
BN-2014-2088809,"OFS-Kleencut Letter Opener, High Speed",0.5,$40.00,-$12.00,3,Supplies
BN-2014-2088809,"TECH-Enermax Numeric Keypad, Bluetooth",0.5,$229.00,-$41.00,8,Accessories
AZ-2014-4764451,"OFS-BIC Canvas, Easy-Erase",0,$378.00,$128.00,7,Art
AZ-2014-4764451,"OFS-BIC Pencil Sharpener, Blue",0,$29.00,$12.00,1,Art
AZ-2014-9815081,"OFS-Accos Rubber Bands, 12 Pack",0,$32.00,$11.00,2,Fasteners
AZ-2014-2110602,"OFS-Ibico Binding Machine, Durable",0,$159.00,$73.00,3,Binders
AZ-2014-6497288,"OFS-Kleencut Letter Opener, Easy Grip",0,$57.00,$7.00,2,Supplies
BN-2014-1458748,"OFS-Fellowes Box, Single Width",0.1,$89.00,-$4.00,5,Storage
BN-2014-9564073,"TECH-Brother Copy Machine, Color",0.5,$781.00,-$594.00,6,Copiers
AZ-2014-533150,"TECH-Samsung Audio Dock, Cordless",0.1,$916.00,$81.00,6,Phones
AZ-2014-3255631,"FUR-Harbour Creations Chairmat, Set of Two",0,$297.00,$39.00,4,Chairs
AZ-2014-3255631,"OFS-Accos Paper Clips, Assorted Sizes",0,$42.00,$3.00,3,Fasteners
AZ-2014-5157015,"OFS-Rogers Shelving, Blue",0,$311.00,$15.00,5,Storage
AZ-2014-5157015,"TECH-Memorex Router, Bluetooth",0,"$3,201.00","$1,216.00",13,Accessories
AZ-2014-3673606,"FUR-Novimex Steel Folding Chair, Set of Two",0,$253.00,$13.00,3,Chairs
AZ-2014-3673606,"OFS-Rogers File Cart, Single Width",0,"$1,133.00",$294.00,8,Storage
AZ-2014-7427594,"FUR-Safco Classic Bookcase, Traditional",0,"$1,314.00",$342.00,3,Bookcases
AZ-2014-1888707,"OFS-Fiskars Scissors, Easy Grip",0,$198.00,$24.00,8,Supplies
AZ-2014-7106624,"FUR-Harbour Creations Steel Folding Chair, Red",0.2,$78.00,$7.00,1,Chairs
AZ-2014-7106624,"FUR-Tenex Frame, Erganomic",0,$326.00,$107.00,3,Furnishings
AZ-2014-3039763,"OFS-Binney & Smith Pencil Sharpener, Fluorescent",0,$187.00,$7.00,7,Art
AZ-2014-176207,"OFS-Wilson Jones Index Tab, Economy",0,$32.00,$8.00,5,Binders
AZ-2014-176207,"OFS-Rogers Box, Wire Frame",0,$115.00,$14.00,5,Storage
AZ-2014-7106624,"OFS-Acco Binder, Economy",0,$61.00,$8.00,4,Binders
AZ-2014-7106624,"OFS-Xerox Cards & Envelopes, Premium",0,$585.00,$175.00,13,Paper
AZ-2014-7106624,"TECH-SanDisk Numeric Keypad, USB",0,$319.00,$102.00,6,Accessories
AZ-2014-7614787,"FUR-Dania Corner Shelving, Mobile",0.1,$561.00,$118.00,5,Bookcases
BN-2014-7312501,"OFS-Avery Binder Covers, Recycled",0,$34.00,$12.00,3,Binders
AZ-2014-5614288,"FUR-Tenex Stacking Tray, Erganomic",0.3,$134.00,-$44.00,8,Furnishings
AZ-2014-5614288,"OFS-Avery Binding Machine, Economy",0,$293.00,$35.00,6,Binders
AZ-2014-5614288,"OFS-Cardinal Binder, Durable",0,$31.00,$2.00,2,Binders
AZ-2014-5614288,"OFS-Kraft Mailers, Security-Tint",0,$40.00,$2.00,1,Envelopes
AZ-2014-5614288,"OFS-Smead Legal Exhibit Labels, Alphabetical",0,$44.00,$5.00,4,Labels
AZ-2014-8488653,"FUR-Hon Executive Leather Armchair, Adjustable",0.1,"$1,228.00",$14.00,3,Chairs
AZ-2014-8202914,"OFS-KitchenAid Coffee Grinder, Black",0,$140.00,$57.00,2,Appliances
AZ-2014-1270889,"FUR-Office Star Executive Leather Armchair, Adjustable",0.1,$423.00,$5.00,1,Chairs
AZ-2014-1270889,"OFS-Boston Highlighters, Fluorescent",0,$40.00,$10.00,2,Art
AZ-2014-4709921,"OFS-Sanford Highlighters, Blue",0,$110.00,$12.00,7,Art
AZ-2014-4709921,"OFS-Smead Lockers, Blue",0.1,$536.00,$42.00,3,Storage
AZ-2014-2210419,"OFS-Wilson Jones Hole Reinforcements, Durable",0.5,$9.00,-$3.00,3,Binders
AZ-2014-4726682,"OFS-BIC Pens, Water Color",0,$17.00,$7.00,1,Art
AZ-2014-4726682,"OFS-Binney & Smith Highlighters, Fluorescent",0,$54.00,$4.00,3,Art
AZ-2014-4726682,"OFS-Ames Peel and Seal, Recycled",0,$122.00,$43.00,7,Envelopes
AZ-2014-4726682,"OFS-Smead Shelving, Blue",0,$294.00,$88.00,6,Storage
AZ-2014-4726682,"TECH-Memorex Flash Drive, USB",0,$59.00,$5.00,2,Accessories
BN-2014-4460556,"TECH-Motorola Smart Phone, Cordless",0.4,$771.00,-$424.00,2,Phones
AZ-2014-1627847,"OFS-Enermax Note Cards, 8.5 x 11",0,$114.00,$48.00,4,Paper
AZ-2014-8773911,"OFS-Acme Letter Opener, Easy Grip",0,$223.00,$62.00,7,Supplies
BN-2014-8625232,"FUR-Eldon Stacking Tray, Duo Pack",0.3,$22.00,-$6.00,1,Furnishings
BN-2014-8625232,"OFS-Stiletto Trimmer, Serrated",0,$434.00,$26.00,11,Supplies
AZ-2014-110527,"FUR-Ikea Stackable Bookrack, Metal",0,$854.00,$196.00,7,Bookcases
AZ-2014-9538326,"OFS-Wilson Jones Hole Reinforcements, Recycled",0,$10.00,$2.00,2,Binders
